global_step,epoch,lr,train_loss,val_loss
204,0,6.8e-06,9.00777054,
205,0,6.833333333333334e-06,8.98991108,
206,0,6.8666666666666664e-06,8.97752476,
207,0,6.9e-06,8.97874641,
208,0,6.9333333333333344e-06,8.99267769,
209,0,6.966666666666667e-06,8.99394512,
210,0,7.000000000000001e-06,8.97071648,
211,0,7.0333333333333335e-06,8.92802620,
212,0,7.066666666666667e-06,8.94006443,
213,0,7.1e-06,8.94110107,
214,0,7.133333333333334e-06,8.94961929,
215,0,7.166666666666667e-06,8.96357632,
216,0,7.2000000000000005e-06,8.94052124,
217,0,7.233333333333333e-06,8.97370720,
218,0,7.266666666666667e-06,8.90820885,
219,0,7.2999999999999996e-06,8.88327408,
220,0,7.333333333333334e-06,8.93076324,
221,0,7.3666666666666676e-06,8.86604881,
222,0,7.4e-06,8.88703728,
223,0,7.433333333333334e-06,8.88444042,
224,0,7.466666666666667e-06,8.84266281,
225,0,7.500000000000001e-06,8.86888790,
226,0,7.533333333333334e-06,8.86248207,
227,0,7.566666666666667e-06,8.85599899,
228,0,7.6e-06,8.84303856,
229,0,7.633333333333334e-06,8.82737732,
230,0,7.666666666666667e-06,8.84183121,
231,0,7.7e-06,8.86925507,
232,0,7.733333333333334e-06,8.81380844,
233,0,7.766666666666666e-06,8.83250237,
234,0,7.8e-06,8.84056664,
235,0,7.833333333333333e-06,8.80341339,
236,0,7.866666666666667e-06,8.75950432,
237,0,7.9e-06,8.82848930,
238,0,7.933333333333334e-06,8.76589966,
239,0,7.966666666666668e-06,8.71904182,
240,0,8e-06,8.76836205,
241,0,8.033333333333333e-06,8.78124046,
242,0,8.066666666666667e-06,8.73236084,
243,0,8.1e-06,8.75886822,
244,0,8.133333333333334e-06,8.68683434,
245,0,8.166666666666668e-06,8.71488190,
246,0,8.2e-06,8.75822830,
247,0,8.233333333333333e-06,8.76754570,
248,0,8.266666666666668e-06,8.71987724,
249,0,8.3e-06,8.73578453,
250,0,8.333333333333334e-06,8.73176193,
251,0,8.366666666666667e-06,8.66940689,
252,0,8.400000000000001e-06,8.69847679,
253,0,8.433333333333333e-06,8.65939236,
254,0,8.466666666666668e-06,8.66461182,
255,0,8.5e-06,8.68775368,
256,0,8.533333333333334e-06,8.66146469,
257,0,8.566666666666667e-06,8.67518616,
258,0,8.6e-06,8.60218620,
259,0,8.633333333333334e-06,8.63622856,
260,0,8.666666666666668e-06,8.64539433,
261,0,8.7e-06,8.61168480,
262,0,8.733333333333333e-06,8.61563873,
263,0,8.766666666666667e-06,8.62508583,
264,0,8.8e-06,8.57242870,
265,0,8.833333333333334e-06,8.53284836,
266,0,8.866666666666668e-06,8.58394432,
267,0,8.900000000000001e-06,8.58734798,
268,0,8.933333333333333e-06,8.57736874,
269,0,8.966666666666667e-06,8.53456688,
270,0,9e-06,8.54277420,
271,0,9.033333333333334e-06,8.56360817,
272,0,9.066666666666667e-06,8.54278564,
273,0,9.100000000000001e-06,8.55250740,
274,0,9.133333333333333e-06,8.50765991,
275,0,9.166666666666666e-06,8.49734497,
276,0,9.200000000000002e-06,8.47523594,
277,0,9.233333333333334e-06,8.52095795,
278,0,9.266666666666667e-06,8.47533226,
279,0,9.3e-06,8.45242310,
280,0,9.333333333333334e-06,8.40250969,
281,0,9.366666666666666e-06,8.44735241,
282,0,9.400000000000001e-06,8.48230839,
283,0,9.433333333333333e-06,8.42319870,
284,0,9.466666666666667e-06,8.41454220,
285,0,9.5e-06,8.37828541,
286,0,9.533333333333334e-06,8.33694935,
287,0,9.566666666666666e-06,8.44153404,
288,0,9.600000000000001e-06,8.42970276,
289,0,9.633333333333335e-06,8.36381340,
290,0,9.666666666666667e-06,8.34400272,
291,0,9.7e-06,8.36506653,
292,0,9.733333333333334e-06,8.36742020,
293,0,9.766666666666667e-06,8.35863686,
294,0,9.800000000000001e-06,8.30923462,
295,0,9.833333333333335e-06,8.33647156,
296,0,9.866666666666667e-06,8.29187489,
297,0,9.9e-06,8.32822609,
298,0,9.933333333333334e-06,8.28312302,
299,0,9.966666666666667e-06,8.25481796,
300,0,1e-05,8.18653107,
301,0,1.0033333333333334e-05,8.28217316,
302,0,1.0066666666666666e-05,8.23128510,
303,0,1.01e-05,8.19887161,
304,0,1.0133333333333333e-05,8.19739819,
305,0,1.0166666666666667e-05,8.18333244,
306,0,1.02e-05,8.22867012,
307,0,1.0233333333333334e-05,8.22183037,
308,0,1.0266666666666668e-05,8.12707520,
309,0,1.03e-05,8.12212753,
310,0,1.0333333333333333e-05,8.12006950,
311,0,1.0366666666666667e-05,8.12762165,
312,0,1.04e-05,8.12717438,
313,0,1.0433333333333334e-05,8.10304928,
314,0,1.0466666666666668e-05,8.08654594,
315,0,1.05e-05,8.13211823,
316,0,1.0533333333333335e-05,8.11018944,
317,0,1.0566666666666667e-05,8.02900887,
318,0,1.06e-05,8.09134102,
319,0,1.0633333333333335e-05,7.96102476,
320,0,1.0666666666666667e-05,8.06582069,
321,0,1.0700000000000001e-05,8.05819893,
322,0,1.0733333333333333e-05,8.00826073,
323,0,1.0766666666666668e-05,7.96430016,
324,0,1.08e-05,7.97942352,
325,0,1.0833333333333334e-05,7.97684860,
326,0,1.0866666666666669e-05,7.93735886,
327,0,1.09e-05,8.00737953,
328,0,1.0933333333333334e-05,7.98393202,
329,0,1.0966666666666666e-05,7.93516111,
330,0,1.1e-05,7.91571283,
331,0,1.1033333333333335e-05,7.90991211,
332,0,1.1066666666666667e-05,7.94991970,
333,0,1.11e-05,7.90104008,
334,0,1.1133333333333332e-05,7.91483212,
335,0,1.1166666666666668e-05,7.87809277,
336,0,1.1200000000000001e-05,7.84663677,
337,0,1.1233333333333333e-05,7.81045914,
338,0,1.1266666666666668e-05,7.94008160,
339,0,1.13e-05,7.81761646,
340,0,1.1333333333333334e-05,7.79425049,
341,0,1.1366666666666666e-05,7.81003952,
342,0,1.1400000000000001e-05,7.83535671,
343,0,1.1433333333333335e-05,7.83628750,
344,0,1.1466666666666666e-05,7.74766159,
345,0,1.1500000000000002e-05,7.76789188,
346,0,1.1533333333333334e-05,7.77308464,
347,0,1.1566666666666667e-05,7.72818089,
348,0,1.16e-05,7.77705956,
349,0,1.1633333333333334e-05,7.72777796,
350,0,1.1666666666666668e-05,7.79641342,
351,0,1.17e-05,7.79803801,
352,0,1.1733333333333333e-05,7.75074339,
353,0,1.1766666666666669e-05,7.74165249,
354,0,1.18e-05,7.67450953,
355,0,1.1833333333333334e-05,7.77924871,
356,0,1.1866666666666666e-05,7.67762375,
357,0,1.1900000000000001e-05,7.66336632,
358,0,1.1933333333333333e-05,7.67974758,
359,0,1.1966666666666667e-05,7.62370205,
360,0,1.2000000000000002e-05,7.62731838,
361,0,1.2033333333333334e-05,7.63411522,
362,0,1.2066666666666667e-05,7.62034035,
363,0,1.21e-05,7.63507462,
364,0,1.2133333333333335e-05,7.56804657,
365,0,1.2166666666666668e-05,7.59341526,
366,0,1.22e-05,7.54698133,
367,0,1.2233333333333334e-05,7.60400248,
368,0,1.2266666666666667e-05,7.55051804,
369,0,1.23e-05,7.59769058,
370,0,1.2333333333333334e-05,7.55481243,
371,0,1.2366666666666666e-05,7.54812288,
372,0,1.2400000000000002e-05,7.51387548,
373,0,1.2433333333333333e-05,7.51773643,
374,0,1.2466666666666667e-05,7.48619747,
375,0,1.2499999999999999e-05,7.51274490,
376,0,1.2533333333333334e-05,7.48909378,
377,0,1.2566666666666668e-05,7.49435425,
378,0,1.26e-05,7.51221561,
379,0,1.2633333333333335e-05,7.40803337,
380,0,1.2666666666666667e-05,7.49936247,
381,0,1.27e-05,7.38067818,
382,0,1.2733333333333336e-05,7.40296412,
383,0,1.2766666666666668e-05,7.41689205,
384,0,1.2800000000000001e-05,7.42825413,
385,0,1.2833333333333333e-05,7.39816475,
386,0,1.2866666666666668e-05,7.40185356,
387,0,1.2900000000000002e-05,7.40519619,
388,0,1.2933333333333334e-05,7.37178230,
389,0,1.2966666666666667e-05,7.43272877,
390,0,1.3e-05,7.46401548,
391,0,1.3033333333333334e-05,7.34458685,
392,0,1.3066666666666666e-05,7.36131859,
393,0,1.31e-05,7.30296326,
394,0,1.3133333333333335e-05,7.29155588,
395,0,1.3166666666666667e-05,7.36810446,
396,0,1.32e-05,7.28175163,
397,0,1.3233333333333333e-05,7.30361652,
398,0,1.3266666666666668e-05,7.21582651,
399,0,1.3300000000000001e-05,7.26484871,
400,0,1.3333333333333333e-05,7.24756432,
400,0,1.3333333333333333e-05,,7.23519513
401,0,1.3366666666666669e-05,7.21588850,
402,0,1.34e-05,7.27873802,
403,0,1.3433333333333334e-05,7.18723536,
404,0,1.3466666666666668e-05,7.27704048,
405,0,1.3500000000000001e-05,7.21288586,
406,0,1.3533333333333335e-05,7.16897821,
407,0,1.3566666666666667e-05,7.20095348,
408,0,1.36e-05,7.23637867,
409,0,1.3633333333333332e-05,7.21410751,
410,0,1.3666666666666667e-05,7.17605257,
411,0,1.3700000000000001e-05,7.12159777,
412,0,1.3733333333333333e-05,7.17182732,
413,0,1.3766666666666668e-05,7.10648680,
414,0,1.38e-05,7.19801426,
415,0,1.3833333333333334e-05,7.10364914,
416,0,1.3866666666666669e-05,7.12612057,
417,0,1.39e-05,7.10746527,
418,0,1.3933333333333334e-05,7.18668365,
419,0,1.3966666666666666e-05,7.04131317,
420,0,1.4000000000000001e-05,7.07349300,
421,0,1.4033333333333335e-05,7.06755495,
422,0,1.4066666666666667e-05,7.11635590,
423,0,1.4100000000000002e-05,7.07358980,
424,0,1.4133333333333334e-05,7.08674812,
425,0,1.4166666666666668e-05,7.07750225,
426,0,1.42e-05,7.02396393,
427,0,1.4233333333333333e-05,7.03362560,
428,0,1.4266666666666668e-05,6.97128963,
429,0,1.43e-05,7.01213789,
430,0,1.4333333333333334e-05,7.01923180,
431,0,1.4366666666666666e-05,7.03191471,
432,0,1.4400000000000001e-05,7.03196573,
433,0,1.4433333333333335e-05,7.00464058,
434,0,1.4466666666666667e-05,6.96613884,
435,0,1.4500000000000002e-05,6.92918682,
436,0,1.4533333333333334e-05,6.98586082,
437,0,1.4566666666666667e-05,6.89680719,
438,0,1.4599999999999999e-05,6.92402840,
439,0,1.4633333333333334e-05,6.95321751,
440,0,1.4666666666666668e-05,6.91384220,
441,0,1.47e-05,6.90306187,
442,0,1.4733333333333335e-05,6.95879936,
443,0,1.4766666666666667e-05,6.95660400,
444,0,1.48e-05,6.84477711,
445,0,1.4833333333333334e-05,6.85326958,
446,0,1.4866666666666668e-05,6.87753439,
447,0,1.4900000000000001e-05,6.85059547,
448,0,1.4933333333333333e-05,6.89712811,
449,0,1.4966666666666667e-05,6.90783978,
450,0,1.5000000000000002e-05,6.78827286,
451,0,1.5033333333333334e-05,6.87847137,
452,0,1.5066666666666668e-05,6.80821228,
453,0,1.51e-05,6.85894632,
454,0,1.5133333333333335e-05,6.83034992,
455,0,1.5166666666666667e-05,6.77507353,
456,0,1.52e-05,6.83079815,
457,0,1.5233333333333335e-05,6.75356960,
458,0,1.5266666666666667e-05,6.74477291,
459,0,1.5300000000000003e-05,6.75986195,
460,0,1.5333333333333334e-05,6.82787514,
461,0,1.5366666666666666e-05,6.79265022,
462,0,1.54e-05,6.74359274,
463,0,1.5433333333333334e-05,6.72580242,
464,0,1.546666666666667e-05,6.80311871,
465,0,1.55e-05,6.79519558,
466,0,1.5533333333333333e-05,6.69591808,
467,0,1.5566666666666668e-05,6.72184563,
468,0,1.56e-05,6.70817852,
469,0,1.5633333333333335e-05,6.76857948,
470,0,1.5666666666666667e-05,6.71964741,
471,0,1.5700000000000002e-05,6.62989902,
472,0,1.5733333333333334e-05,6.72918892,
473,0,1.5766666666666666e-05,6.68809032,
474,0,1.58e-05,6.64758873,
475,0,1.5833333333333333e-05,6.68349266,
476,0,1.586666666666667e-05,6.60446596,
477,0,1.59e-05,6.66135740,
478,0,1.5933333333333336e-05,6.70509243,
479,0,1.5966666666666667e-05,6.66659832,
480,0,1.6e-05,6.69112873,
481,0,1.6033333333333335e-05,6.62885332,
482,0,1.6066666666666666e-05,6.57557869,
483,0,1.6100000000000002e-05,6.63576794,
484,0,1.6133333333333334e-05,6.65567875,
485,0,1.6166666666666665e-05,6.59268188,
486,0,1.62e-05,6.54168701,
487,0,1.6233333333333333e-05,6.57636547,
488,0,1.6266666666666668e-05,6.55385542,
489,0,1.63e-05,6.54735708,
490,0,1.6333333333333335e-05,6.60721207,
491,0,1.6366666666666667e-05,6.60756731,
492,0,1.64e-05,6.59455824,
493,0,1.6433333333333334e-05,6.58648396,
494,0,1.6466666666666666e-05,6.54881477,
495,0,1.65e-05,6.57219887,
496,0,1.6533333333333337e-05,6.50659227,
497,0,1.656666666666667e-05,6.53628492,
498,0,1.66e-05,6.53134441,
499,0,1.6633333333333332e-05,6.48637438,
500,0,1.6666666666666667e-05,6.47941828,
501,0,1.6700000000000003e-05,6.51735449,
502,0,1.6733333333333335e-05,6.46232986,
503,0,1.6766666666666667e-05,6.48197079,
504,0,1.6800000000000002e-05,6.54290915,
505,0,1.6833333333333334e-05,6.54986906,
506,0,1.6866666666666666e-05,6.43381023,
507,0,1.69e-05,6.44110107,
508,0,1.6933333333333336e-05,6.51118374,
509,0,1.6966666666666668e-05,6.44557762,
510,0,1.7e-05,6.43707180,
511,0,1.7033333333333332e-05,6.44667625,
512,0,1.7066666666666667e-05,6.38236809,
513,0,1.7100000000000002e-05,6.37706089,
514,0,1.7133333333333334e-05,6.48536301,
515,0,1.716666666666667e-05,6.46456623,
516,0,1.72e-05,6.34727001,
517,0,1.7233333333333333e-05,6.47284651,
518,0,1.726666666666667e-05,6.35917616,
519,0,1.73e-05,6.40364742,
520,0,1.7333333333333336e-05,6.39989901,
521,0,1.7366666666666668e-05,6.37105370,
522,0,1.74e-05,6.39960098,
523,0,1.7433333333333335e-05,6.37981606,
524,0,1.7466666666666667e-05,6.32983112,
525,0,1.7500000000000002e-05,6.35255575,
526,0,1.7533333333333334e-05,6.37828875,
527,0,1.756666666666667e-05,6.30485344,
528,0,1.76e-05,6.28848076,
529,0,1.7633333333333333e-05,6.30069304,
530,0,1.7666666666666668e-05,6.32275009,
531,0,1.77e-05,6.36005974,
532,0,1.7733333333333335e-05,6.34581709,
533,0,1.7766666666666667e-05,6.34358501,
534,0,1.7800000000000002e-05,6.31113482,
535,0,1.7833333333333334e-05,6.38118362,
536,0,1.7866666666666666e-05,6.34279728,
537,0,1.79e-05,6.32279968,
538,0,1.7933333333333333e-05,6.26386547,
539,0,1.796666666666667e-05,6.29101276,
540,0,1.8e-05,6.31263638,
541,0,1.8033333333333336e-05,6.31205845,
542,0,1.8066666666666668e-05,6.34261990,
543,0,1.81e-05,6.24031544,
544,0,1.8133333333333335e-05,6.32188511,
545,0,1.8166666666666667e-05,6.35261583,
546,0,1.8200000000000002e-05,6.28195190,
547,0,1.8233333333333334e-05,6.26038837,
548,0,1.8266666666666666e-05,6.28829050,
549,0,1.83e-05,6.27756977,
550,0,1.8333333333333333e-05,6.21715832,
551,0,1.8366666666666668e-05,6.32477474,
552,0,1.8400000000000003e-05,6.28144646,
553,0,1.8433333333333335e-05,6.23087883,
554,0,1.8466666666666667e-05,6.32784748,
555,0,1.85e-05,6.24909496,
556,0,1.8533333333333334e-05,6.24679804,
557,0,1.8566666666666666e-05,6.24068928,
558,0,1.86e-05,6.28995132,
559,0,1.8633333333333337e-05,6.24210358,
560,0,1.866666666666667e-05,6.17366266,
561,0,1.87e-05,6.20743942,
562,0,1.8733333333333332e-05,6.26897144,
563,0,1.8766666666666668e-05,6.22020912,
564,0,1.8800000000000003e-05,6.23298836,
565,0,1.8833333333333335e-05,6.22064590,
566,0,1.8866666666666667e-05,6.22569561,
567,0,1.89e-05,6.22034740,
568,0,1.8933333333333334e-05,6.17028427,
569,0,1.896666666666667e-05,6.21531200,
570,0,1.9e-05,6.14707565,
571,0,1.9033333333333336e-05,6.19097853,
572,0,1.9066666666666668e-05,6.22531414,
573,0,1.91e-05,6.18930674,
574,0,1.9133333333333332e-05,6.13282394,
575,0,1.9166666666666667e-05,6.15995121,
576,0,1.9200000000000003e-05,6.18286800,
577,0,1.9233333333333334e-05,6.19111443,
578,0,1.926666666666667e-05,6.24157810,
579,0,1.93e-05,6.18589592,
580,0,1.9333333333333333e-05,6.13822699,
581,0,1.936666666666667e-05,6.10119820,
582,0,1.94e-05,6.14269876,
583,0,1.9433333333333336e-05,6.27380466,
584,0,1.9466666666666668e-05,6.14187622,
585,0,1.95e-05,6.17283344,
586,0,1.9533333333333335e-05,6.18726349,
587,0,1.9566666666666667e-05,6.19051647,
588,0,1.9600000000000002e-05,6.11441040,
589,0,1.9633333333333334e-05,6.16121149,
590,0,1.966666666666667e-05,6.18372059,
591,0,1.97e-05,6.11221266,
592,0,1.9733333333333333e-05,6.14446640,
593,0,1.9766666666666668e-05,6.12861347,
594,0,1.98e-05,6.02034473,
595,0,1.9833333333333335e-05,6.05651855,
596,0,1.9866666666666667e-05,6.13951445,
597,0,1.9900000000000003e-05,6.08111095,
598,0,1.9933333333333334e-05,6.17844200,
599,0,1.9966666666666666e-05,6.08371544,
600,0,2e-05,6.09639883,
600,0,2e-05,,6.18388519
601,0,2.0033333333333334e-05,6.07123756,
602,0,2.006666666666667e-05,6.01237488,
603,0,2.01e-05,6.11028147,
604,0,2.0133333333333333e-05,6.05275965,
605,0,2.0166666666666668e-05,6.08839607,
606,0,2.02e-05,6.03408480,
607,0,2.0233333333333335e-05,6.04823112,
608,0,2.0266666666666667e-05,6.06463242,
609,0,2.0300000000000002e-05,6.08844519,
610,0,2.0333333333333334e-05,6.11638355,
611,0,2.0366666666666666e-05,6.07528448,
612,0,2.04e-05,6.13176823,
613,0,2.0433333333333333e-05,6.10568190,
614,0,2.046666666666667e-05,6.11016369,
615,0,2.0500000000000004e-05,6.07234383,
616,0,2.0533333333333336e-05,6.07039404,
617,0,2.0566666666666667e-05,6.14042664,
618,0,2.06e-05,6.05520105,
619,0,2.0633333333333335e-05,6.06029034,
620,0,2.0666666666666666e-05,6.00629997,
621,0,2.0700000000000002e-05,6.10482454,
622,0,2.0733333333333334e-05,6.00415754,
623,0,2.0766666666666665e-05,6.06520796,
624,0,2.08e-05,6.05568647,
625,0,2.0833333333333333e-05,6.05995798,
626,0,2.0866666666666668e-05,6.04606152,
627,0,2.0900000000000003e-05,6.06634235,
628,0,2.0933333333333335e-05,6.04706573,
629,0,2.0966666666666667e-05,6.00032806,
630,0,2.1e-05,5.98237085,
631,0,2.1033333333333334e-05,5.99265575,
632,0,2.106666666666667e-05,6.03671932,
633,0,2.1100000000000005e-05,6.01465034,
634,0,2.1133333333333333e-05,5.99316788,
635,0,2.116666666666667e-05,5.96925354,
636,0,2.12e-05,6.02797222,
637,0,2.1233333333333336e-05,5.92515945,
638,0,2.126666666666667e-05,5.97861004,
639,0,2.13e-05,6.03451729,
640,0,2.1333333333333335e-05,6.00699711,
