global_step,epoch,lr,train_loss,val_loss
143,0,0.00021449999999999996,4.83543491,
144,0,0.00021599999999999996,4.68036652,
145,0,0.00021749999999999997,4.70183372,
146,0,0.00021899999999999998,4.65854979,
147,0,0.00022049999999999997,4.62684250,
148,0,0.00022199999999999998,4.53583336,
149,0,0.00022349999999999998,4.63654900,
150,0,0.000225,4.51066685,
151,0,0.00022649999999999998,4.42811584,
152,0,0.00022799999999999999,4.54576206,
153,0,0.0002295,4.41061115,
154,0,0.00023099999999999998,4.47089624,
155,0,0.00023249999999999996,4.37845945,
156,0,0.00023399999999999997,4.33520317,
157,0,0.00023549999999999998,4.37978649,
158,0,0.000237,4.36532784,
159,0,0.00023849999999999997,4.19510174,
160,0,0.00023999999999999998,4.23425674,
161,0,0.0002415,4.11923647,
162,0,0.000243,4.20698214,
163,0,0.0002445,4.17732239,
164,0,0.00024599999999999996,4.11011076,
165,0,0.0002475,4.07621813,
166,0,0.000249,4.11581230,
167,0,0.0002505,4.02373075,
168,0,0.00025199999999999995,4.00704384,
169,0,0.0002535,3.92017198,
170,0,0.00025499999999999996,3.88961959,
171,0,0.0002565,3.90200138,
172,0,0.000258,3.86336946,
173,0,0.00025949999999999997,3.84015155,
174,0,0.000261,3.90150690,
175,0,0.0002625,3.90274286,
176,0,0.00026399999999999997,3.65168071,
177,0,0.00026549999999999995,3.72618890,
178,0,0.000267,3.75895119,
179,0,0.00026849999999999997,3.77365923,
180,0,0.00026999999999999995,3.72058058,
181,0,0.0002715,3.62519884,
182,0,0.00027299999999999997,3.68053770,
183,0,0.0002745,3.42893267,
184,0,0.000276,3.53504109,
185,0,0.00027749999999999997,3.43392062,
186,0,0.00027899999999999995,3.43895245,
187,0,0.0002805,3.43862963,
188,0,0.00028199999999999997,3.38417816,
189,0,0.00028349999999999995,3.33748078,
190,0,0.000285,3.34870386,
191,0,0.00028649999999999997,3.30507135,
192,0,0.000288,3.29925275,
193,0,0.0002895,3.31351614,
194,0,0.00029099999999999997,3.36354065,
195,0,0.0002925,3.21983480,
196,0,0.000294,3.21858120,
197,0,0.00029549999999999997,3.33496547,
198,0,0.00029699999999999996,3.17521524,
199,0,0.0002985,3.09876943,
200,0,0.0003,3.16225863,
200,0,0.0003,,3.52895960
201,0,0.00029999999811910203,3.13999653,
202,0,0.00029999999247640814,3.10154462,
203,0,0.0002999999830719186,3.07368565,
204,0,0.0002999999699056335,3.04759955,
205,0,0.0002999999529775533,3.07312155,
206,0,0.0002999999322876783,2.86969233,
207,0,0.00029999990783600907,2.99251032,
208,0,0.00029999987962254625,2.90597987,
209,0,0.0002999998476472905,2.92686224,
210,0,0.0002999998119102426,2.91696405,
211,0,0.00029999977241140357,2.89085293,
212,0,0.00029999972915077433,2.85290956,
213,0,0.0002999996821283559,2.86425257,
214,0,0.00029999963134414955,2.85620284,
215,0,0.0002999995767981565,2.76170683,
216,0,0.00029999951849037814,2.70780087,
217,0,0.000299999456420816,2.70017934,
218,0,0.0002999993905894715,2.62926435,
219,0,0.0002999993209963463,2.79975176,
220,0,0.0002999992476414423,2.66663361,
221,0,0.0002999991705247612,2.77649498,
222,0,0.00029999908964630504,2.68500829,
223,0,0.0002999990050060757,2.68088770,
224,0,0.0002999989166040754,2.56781316,
225,0,0.0002999988244403064,2.63819909,
226,0,0.0002999987285147709,2.57192993,
227,0,0.0002999986288274714,2.57015872,
228,0,0.0002999985253784103,2.51614022,
229,0,0.00029999841816759034,2.55662680,
230,0,0.00029999830719501405,2.48927689,
231,0,0.0002999981924606844,2.55131650,
232,0,0.000299998073964604,2.52978659,
233,0,0.0002999979517067761,2.36350083,
234,0,0.0002999978256872036,2.50133681,
235,0,0.0002999976959058897,2.43719149,
236,0,0.00029999756236283765,2.41278672,
237,0,0.00029999742505805086,2.41660714,
238,0,0.00029999728399153264,2.40327048,
239,0,0.00029999713916328667,2.39885283,
240,0,0.00029999699057331653,2.38061714,
241,0,0.00029999683822162586,2.34374523,
242,0,0.0002999966821082186,2.33412814,
243,0,0.00029999652223309864,2.31009412,
244,0,0.00029999635859626994,2.42418551,
245,0,0.0002999961911977367,2.34653783,
246,0,0.000299996020037503,2.23778534,
247,0,0.0002999958451155732,2.27488232,
248,0,0.0002999956664319517,2.26255417,
249,0,0.0002999954839866429,2.22530699,
250,0,0.0002999952977796514,2.33078718,
251,0,0.00029999510781098204,2.22515988,
252,0,0.0002999949140806393,2.19125080,
253,0,0.00029999471658862827,2.27966642,
254,0,0.0002999945153349538,2.30555439,
255,0,0.00029999431031962095,2.21263003,
256,0,0.00029999410154263486,2.08434153,
257,0,0.00029999388900400076,2.22461605,
258,0,0.00029999367270372397,2.23768187,
259,0,0.00029999345264180996,2.17202282,
260,0,0.0002999932288182643,2.12640572,
261,0,0.0002999930012330924,2.15268469,
262,0,0.0002999927698863002,2.03783965,
263,0,0.0002999925347778933,2.24080157,
264,0,0.00029999229590787775,2.02930641,
265,0,0.00029999205327625945,2.19509888,
266,0,0.00029999180688304453,2.09119034,
267,0,0.00029999155672823913,2.00944829,
268,0,0.0002999913028118496,2.01017046,
269,0,0.00029999104513388225,2.04117155,
270,0,0.0002999907836943435,2.05988479,
271,0,0.0002999905184932401,2.03264451,
272,0,0.00029999024953057836,1.98630631,
273,0,0.00029998997680636536,2.07174253,
274,0,0.00029998970032060773,1.97868538,
275,0,0.0002999894200733125,2.11488986,
276,0,0.00029998913606448673,1.89823961,
277,0,0.0002999888482941374,1.96039248,
278,0,0.0002999885567622719,1.98775327,
279,0,0.0002999882614688974,1.92784500,
280,0,0.00029998796241402135,1.92881107,
281,0,0.00029998765959765133,1.90474486,
282,0,0.0002999873530197948,1.93909240,
283,0,0.0002999870426804595,1.96865046,
284,0,0.0002999867285796533,1.89985275,
285,0,0.000299986410717384,1.87601066,
286,0,0.0002999860890936595,1.86255682,
287,0,0.000299985763708488,1.84266877,
288,0,0.00029998543456187754,1.82197750,
289,0,0.0002999851016538365,1.84290671,
290,0,0.00029998476498437315,1.86348891,
291,0,0.000299984424553496,1.84808838,
292,0,0.00029998408036121344,1.78776336,
293,0,0.00029998373240753423,1.75191712,
294,0,0.00029998338069246706,1.86890185,
295,0,0.00029998302521602076,1.82458067,
296,0,0.00029998266597820424,1.82419777,
297,0,0.00029998230297902654,1.78167343,
298,0,0.00029998193621849666,1.80663812,
299,0,0.00029998156569662393,1.77042925,
300,0,0.00029998119141341756,1.72632074,
301,0,0.00029998081336888693,1.76385605,
302,0,0.00029998043156304163,1.79760206,
303,0,0.0002999800459958911,1.79876697,
304,0,0.00029997965666744505,1.73263729,
305,0,0.0002999792635777133,1.74013138,
306,0,0.00029997886672670566,1.73629320,
307,0,0.0002999784661144321,1.69528055,
308,0,0.0002999780617409026,1.68506312,
309,0,0.0002999776536061274,1.64771891,
310,0,0.0002999772417101167,1.67944658,
311,0,0.0002999768260528808,1.62271452,
312,0,0.0002999764066344301,1.74356008,
313,0,0.0002999759834547752,1.70697927,
314,0,0.0002999755565139267,1.59828222,
315,0,0.00029997512581189526,1.68298829,
316,0,0.0002999746913486917,1.65417218,
317,0,0.00029997425312432694,1.65694308,
318,0,0.00029997381113881197,1.66888857,
319,0,0.00029997336539215786,1.70458126,
320,0,0.00029997291588437574,1.73519075,
321,0,0.0002999724626154769,1.62173605,
322,0,0.00029997200558547286,1.61666393,
323,0,0.0002999715447943749,1.61141753,
324,0,0.00029997108024219457,1.64964867,
325,0,0.00029997061192894365,1.66304207,
326,0,0.0002999701398546338,1.64178431,
327,0,0.0002999696640192768,1.60010719,
328,0,0.00029996918442288476,1.61957192,
329,0,0.0002999687010654696,1.60015512,
330,0,0.00029996821394704336,1.56165540,
331,0,0.00029996772306761847,1.64569283,
332,0,0.00029996722842720705,1.55845118,
333,0,0.00029996673002582157,1.64653754,
334,0,0.00029996622786347454,1.63548565,
335,0,0.0002999657219401785,1.61372924,
336,0,0.00029996521225594624,1.53792799,
337,0,0.0002999646988107905,1.51710415,
338,0,0.0002999641816047241,1.52650630,
339,0,0.0002999636606377601,1.55143619,
340,0,0.00029996313590991146,1.57976985,
341,0,0.0002999626074211914,1.52136147,
342,0,0.0002999620751716132,1.48184860,
343,0,0.00029996153916119015,1.55625570,
344,0,0.0002999609993899357,1.51620770,
345,0,0.00029996045585786344,1.53142941,
346,0,0.000299959908564987,1.47299027,
347,0,0.00029995935751132,1.54490042,
348,0,0.0002999588026968764,1.46501303,
349,0,0.00029995824412167005,1.50766158,
350,0,0.0002999576817857149,1.47598755,
351,0,0.0002999571156890251,1.54165578,
352,0,0.0002999565458316149,1.44548917,
353,0,0.00029995597221349853,1.49096704,
354,0,0.0002999553948346904,1.48000216,
355,0,0.00029995481369520503,1.41954339,
356,0,0.00029995422879505686,1.51628089,
357,0,0.00029995364013426064,1.48336840,
358,0,0.00029995304771283124,1.51843333,
359,0,0.00029995245153078333,1.52004147,
360,0,0.00029995185158813195,1.47242475,
361,0,0.00029995124788489215,1.42254281,
362,0,0.00029995064042107907,1.43525338,
363,0,0.000299950029196708,1.48895562,
364,0,0.0002999494142117941,1.46731186,
365,0,0.0002999487954663529,1.44773853,
366,0,0.0002999481729604,1.46396649,
367,0,0.00029994754669395086,1.40935397,
368,0,0.00029994691666702125,1.51107693,
369,0,0.000299946282879627,1.43733180,
370,0,0.00029994564533178397,1.40433288,
371,0,0.0002999450040235081,1.40998960,
372,0,0.00029994435895481565,1.37676704,
373,0,0.0002999437101257226,1.44148779,
374,0,0.0002999430575362453,1.45225024,
375,0,0.0002999424011864001,1.41626573,
376,0,0.0002999417410762035,1.40192795,
377,0,0.00029994107720567205,1.40365338,
378,0,0.00029994040957482236,1.44439590,
379,0,0.0002999397381836712,1.45159686,
380,0,0.00029993906303223534,1.36862636,
381,0,0.00029993838412053185,1.44265318,
382,0,0.0002999377014485777,1.44142795,
383,0,0.0002999370150163899,1.38774014,
384,0,0.00029993632482398574,1.38852596,
385,0,0.0002999356308713826,1.35838127,
386,0,0.0002999349331585978,1.36898661,
387,0,0.0002999342316856489,1.39409268,
388,0,0.00029993352645255343,1.34379625,
389,0,0.0002999328174593291,1.35938942,
390,0,0.00029993210470599365,1.41464090,
391,0,0.0002999313881925651,1.37347424,
392,0,0.0002999306679190612,1.35526776,
393,0,0.0002999299438855002,1.42217875,
394,0,0.0002999292160919002,1.39136457,
395,0,0.0002999284845382794,1.40203667,
396,0,0.0002999277492246562,1.37018943,
397,0,0.000299927010151049,1.40392995,
398,0,0.00029992626731747637,1.31723070,
399,0,0.00029992552072395694,1.34872139,
400,0,0.00029992477037050943,1.33185971,
400,0,0.00029992477037050943,,1.95563396
401,0,0.00029992401625715266,1.30431604,
402,0,0.0002999232583839055,1.36058438,
403,0,0.000299922496750787,1.32367659,
404,0,0.00029992173135781624,1.36632383,
405,0,0.00029992096220501246,1.36740077,
406,0,0.0002999201892923949,1.34201491,
407,0,0.00029991941261998294,1.35321212,
408,0,0.00029991863218779613,1.34571373,
409,0,0.00029991784799585395,1.27415180,
410,0,0.00029991706004417614,1.35394621,
411,0,0.0002999162683327823,1.31409645,
412,0,0.00029991547286169256,1.30302358,
413,0,0.0002999146736309267,1.34475684,
414,0,0.00029991387064050475,1.32349455,
415,0,0.0002999130638904469,1.35937810,
416,0,0.0002999122533807733,1.27415252,
417,0,0.0002999114391115044,1.32321167,
418,0,0.00029991062108266053,1.29309869,
419,0,0.0002999097992942623,1.28762567,
420,0,0.0002999089737463302,1.31908894,
421,0,0.00029990814443888494,1.28228521,
422,0,0.00029990731137194746,1.27321303,
423,0,0.00029990647454553856,1.30347562,
424,0,0.0002999056339596792,1.23332000,
425,0,0.00029990478961439045,1.29810250,
426,0,0.0002999039415096935,1.28624332,
427,0,0.00029990308964560975,1.25429106,
428,0,0.0002999022340221604,1.34668636,
429,0,0.00029990137463936693,1.29371536,
430,0,0.000299900511497251,1.26168764,
431,0,0.0002998996445958341,1.26961350,
432,0,0.0002998987739351381,1.25812185,
433,0,0.00029989789951518476,1.20893693,
434,0,0.00029989702133599604,1.23579586,
435,0,0.000299896139397594,1.24238038,
436,0,0.0002998952537000007,1.24351323,
437,0,0.0002998943642432383,1.24716592,
438,0,0.0002998934710273293,1.22265768,
439,0,0.0002998925740522959,1.21842027,
440,0,0.00029989167331816066,1.23801053,
441,0,0.0002998907688249462,1.20483541,
442,0,0.00029988986057267515,1.24863672,
443,0,0.0002998889485613704,1.16545045,
444,0,0.0002998880327910547,1.26864767,
445,0,0.00029988711326175104,1.22061598,
446,0,0.0002998861899734825,1.21268857,
447,0,0.0002998852629262723,1.22511029,
448,0,0.00029988433212014355,1.25793123,
449,0,0.0002998833975551197,1.30013156,
450,0,0.0002998824592312242,1.21474695,
451,0,0.00029988151714848045,1.23915136,
452,0,0.00029988057130691224,1.22176313,
453,0,0.00029987962170654315,1.24286032,
454,0,0.00029987866834739707,1.26942956,
455,0,0.0002998777112294979,1.15212190,
456,0,0.00029987675035286966,1.23526013,
457,0,0.00029987578571753645,1.22961128,
458,0,0.0002998748173235224,1.20843875,
459,0,0.00029987384517085185,1.20110989,
460,0,0.0002998728692595492,1.19332540,
461,0,0.0002998718895896388,1.19753802,
462,0,0.0002998709061611454,1.18994045,
463,0,0.0002998699189740935,1.21115398,
464,0,0.000299868928028508,1.16550708,
465,0,0.0002998679333244137,1.21288013,
466,0,0.00029986693486183544,1.21091390,
467,0,0.00029986593264079843,1.18639123,
468,0,0.00029986492666132764,1.18656731,
469,0,0.0002998639169234484,1.17714715,
470,0,0.00029986290342718606,1.19571352,
471,0,0.00029986188617256595,1.14423931,
472,0,0.0002998608651596136,1.23456407,
473,0,0.0002998598403883547,1.18309736,
474,0,0.00029985881185881484,1.21654510,
475,0,0.00029985777957101993,1.13956881,
476,0,0.0002998567435249957,1.17548323,
477,0,0.00029985570372076826,1.16858172,
478,0,0.00029985466015836364,1.21659851,
479,0,0.00029985361283780805,1.18898654,
480,0,0.0002998525617591277,1.17205477,
481,0,0.00029985150692234895,1.17804360,
482,0,0.00029985044832749833,1.16842902,
483,0,0.0002998493859746023,1.12421548,
484,0,0.0002998483198636876,1.18677783,
485,0,0.00029984724999478085,1.19560301,
486,0,0.0002998461763679089,1.20920074,
487,0,0.0002998450989830988,1.22823727,
488,0,0.00029984401784037746,1.15238428,
489,0,0.00029984293293977197,1.11820972,
490,0,0.0002998418442813096,1.15759051,
491,0,0.0002998407518650177,1.12233877,
492,0,0.0002998396556909235,1.14407229,
493,0,0.00029983855575905463,1.10436404,
494,0,0.00029983745206943864,1.13902521,
495,0,0.0002998363446221032,1.19165480,
496,0,0.00029983523341707617,1.17844212,
497,0,0.00029983411845438526,1.16014504,
498,0,0.0002998329997340585,1.12233949,
499,0,0.00029983187725612394,1.15163362,
500,0,0.0002998307510206098,1.14872766,
501,0,0.00029982962102754427,1.18168867,
502,0,0.00029982848727695563,1.11735821,
503,0,0.0002998273497688724,1.15251470,
504,0,0.0002998262085033231,1.10387719,
505,0,0.00029982506348033626,1.11281776,
506,0,0.00029982391469994074,1.10707974,
507,0,0.00029982276216216524,1.12395072,
508,0,0.00029982160586703875,1.09486914,
509,0,0.0002998204458145901,1.13600373,
510,0,0.0002998192820048486,1.07438993,
511,0,0.0002998181144378433,1.10181010,
512,0,0.00029981694311360355,1.12886274,
513,0,0.00029981576803215864,1.13327408,
514,0,0.00029981458919353817,1.11438394,
515,0,0.0002998134065977715,1.08464634,
516,0,0.0002998122202448885,1.13332057,
517,0,0.00029981103013491885,1.13886690,
518,0,0.0002998098362678924,1.06838751,
519,0,0.00029980863864383897,1.10076261,
520,0,0.0002998074372627888,1.12728119,
521,0,0.00029980623212477183,1.12302649,
522,0,0.00029980502322981845,1.12953663,
523,0,0.00029980381057795883,1.06726694,
524,0,0.0002998025941692235,1.08576953,
525,0,0.0002998013740036429,1.12599790,
526,0,0.00029980015008124764,1.12034333,
527,0,0.0002997989224020684,1.05937862,
528,0,0.000299797690966136,1.06301999,
529,0,0.0002997964557734813,1.14456463,
530,0,0.0002997952168241353,1.07676184,
531,0,0.00029979397411812906,1.02260280,
532,0,0.00029979272765549375,1.07623756,
533,0,0.0002997914774362606,1.09993672,
534,0,0.000299790223460461,1.09789038,
535,0,0.00029978896572812637,1.02263713,
536,0,0.00029978770423928834,1.05905676,
537,0,0.0002997864389939784,1.06923747,
538,0,0.0002997851699922284,1.05543029,
539,0,0.00029978389723407005,1.11275327,
540,0,0.0002997826207195354,1.11203289,
541,0,0.00029978134044865635,1.05426073,
542,0,0.0002997800564214651,1.07099867,
543,0,0.0002997787686379938,1.08788145,
544,0,0.0002997774770982748,1.09999967,
545,0,0.00029977618180234035,1.07404041,
546,0,0.00029977488275022306,1.02722919,
547,0,0.00029977357994195555,1.06354129,
548,0,0.0002997722733775704,1.11787426,
549,0,0.0002997709630571003,1.07064223,
550,0,0.00029976964898057834,1.02296376,
551,0,0.0002997683311480372,1.05654430,
552,0,0.00029976700955951024,1.07605350,
553,0,0.00029976568421503035,1.03707373,
554,0,0.00029976435511463084,1.08860862,
555,0,0.0002997630222583451,1.05418754,
556,0,0.0002997616856462065,1.06541812,
557,0,0.0002997603452782486,1.06287301,
558,0,0.00029975900115450496,1.05566835,
559,0,0.0002997576532750093,1.03764343,
560,0,0.0002997563016397954,1.07913613,
561,0,0.00029975494624889733,1.06591690,
562,0,0.0002997535871023489,1.04070270,
563,0,0.00029975222420018416,1.06860924,
564,0,0.00029975085754243745,1.08131242,
565,0,0.00029974948712914294,1.05439138,
566,0,0.00029974811296033506,1.03517711,
567,0,0.00029974673503604823,1.08094251,
568,0,0.000299745353356317,1.03266251,
569,0,0.00029974396792117604,1.04825187,
570,0,0.0002997425787306601,1.05226743,
571,0,0.000299741185784804,1.08543861,
572,0,0.0002997397890836427,1.03588152,
573,0,0.0002997383886272112,1.07100058,
574,0,0.0002997369844155446,1.05914724,
575,0,0.0002997355764486782,1.06056392,
576,0,0.0002997341647266472,1.00833189,
577,0,0.00029973274924948714,1.03793037,
578,0,0.0002997313300172334,1.04337573,
579,0,0.0002997299070299216,1.03849769,
580,0,0.00029972848028758745,1.04522800,
581,0,0.0002997270497902667,1.09953654,
582,0,0.0002997256155379953,1.02488506,
583,0,0.00029972417753080914,1.03171563,
584,0,0.00029972273576874426,1.04823208,
585,0,0.0002997212902518369,1.06282735,
586,0,0.00029971984098012326,1.03117633,
587,0,0.00029971838795363973,1.04242051,
588,0,0.0002997169311724227,1.03674650,
589,0,0.00029971547063650875,1.00590348,
590,0,0.0002997140063459345,0.99590594,
591,0,0.0002997125383007366,1.01759779,
592,0,0.00029971106650095197,0.99126244,
593,0,0.00029970959094661743,0.98433328,
594,0,0.00029970811163777003,1.06172931,
595,0,0.0002997066285744469,0.99452215,
596,0,0.00029970514175668516,1.01121986,
597,0,0.00029970365118452217,1.03016472,
598,0,0.0002997021568579953,1.03503835,
599,0,0.00029970065877714196,1.01660228,
600,0,0.0002996991569419998,1.02483368,
600,0,0.0002996991569419998,,1.74747584
601,0,0.00029969765135260643,1.00399148,
602,0,0.0002996961420089997,1.01738000,
603,0,0.00029969462891121725,0.95732391,
604,0,0.00029969311205929724,1.02814174,
605,0,0.00029969159145327767,1.02703547,
606,0,0.0002996900670931966,1.01659155,
607,0,0.0002996885389790923,1.00116503,
608,0,0.0002996870071110031,1.02038300,
609,0,0.00029968547148896744,1.08696115,
610,0,0.0002996839321130238,1.04606926,
611,0,0.0002996823889832107,1.01578951,
612,0,0.00029968084209956703,0.97676247,
613,0,0.0002996792914621314,0.98701799,
614,0,0.0002996777370709429,1.04204679,
615,0,0.0002996761789260403,0.99716824,
616,0,0.00029967461702746275,0.97200084,
617,0,0.00029967305137524946,1.00273252,
618,0,0.0002996714819694396,1.00661576,
619,0,0.00029966990881007274,1.01128972,
620,0,0.0002996683318971881,0.98886913,
621,0,0.0002996667512308254,1.00884831,
622,0,0.0002996651668110241,0.97231984,
623,0,0.0002996635786378241,1.02016389,
624,0,0.00029966198671126516,1.02143943,
625,0,0.0002996603910313872,0.96497643,
626,0,0.0002996587915982302,1.01906562,
627,0,0.0002996571884118344,1.04066539,
628,0,0.0002996555814722399,0.97484338,
629,0,0.00029965397077948695,0.96285683,
630,0,0.0002996523563336161,0.98352188,
631,0,0.00029965073813466775,0.96802217,
632,0,0.00029964911618268243,0.94753647,
633,0,0.00029964749047770093,0.99258655,
634,0,0.0002996458610197639,0.95671868,
635,0,0.00029964422780891237,0.94396383,
636,0,0.00029964259084518715,0.98694956,
637,0,0.0002996409501286293,0.97215486,
638,0,0.00029963930565928004,0.99533498,
639,0,0.00029963765743718055,0.97587961,
640,0,0.0002996360054623722,0.93470806,
641,0,0.00029963434973489644,0.99826890,
642,0,0.00029963269025479476,0.95966047,
643,0,0.0002996310270221088,0.98259318,
644,0,0.00029962936003688023,0.99086344,
645,0,0.00029962768929915086,1.00519288,
646,0,0.00029962601480896264,1.00616491,
647,0,0.00029962433656635754,0.92430860,
648,0,0.0002996226545713776,0.95502383,
649,0,0.00029962096882406514,1.01130068,
650,0,0.00029961927932446226,0.93632770,
651,0,0.00029961758607261146,0.93124580,
652,0,0.0002996158890685551,0.98799998,
653,0,0.0002996141883123358,0.98605263,
654,0,0.0002996124838039962,0.94159847,
655,0,0.00029961077554357913,0.95103025,
656,0,0.00029960906353112724,0.96938032,
657,0,0.0002996073477666837,0.93419307,
658,0,0.00029960562825029135,0.96542466,
659,0,0.0002996039049819934,0.98259723,
660,0,0.00029960217796183304,0.95847541,
661,0,0.0002996004471898536,0.90952712,
662,0,0.0002995987126660985,0.96184152,
663,0,0.0002995969743906111,0.95660537,
664,0,0.00029959523236343524,0.92507696,
665,0,0.0002995934865846144,0.92728359,
666,0,0.0002995917370541925,1.01641858,
667,0,0.00029958998377221333,0.97145915,
668,0,0.0002995882267387209,0.96524775,
669,0,0.00029958646595375915,0.93731689,
670,0,0.00029958470141737246,0.96889597,
671,0,0.00029958293312960495,0.94534475,
672,0,0.00029958116109050095,0.95918471,
673,0,0.000299579385300105,0.97444087,
674,0,0.0002995776057584615,0.95212579,
675,0,0.00029957582246561515,0.90161180,
676,0,0.00029957403542161073,0.95267749,
