global_step,epoch,lr,train_loss,val_loss
231,0,0.0002999981924606844,2.21206999,
232,0,0.000299998073964604,2.25473905,
233,0,0.0002999979517067761,2.15797520,
234,0,0.0002999978256872036,2.11621714,
235,0,0.0002999976959058897,2.09631658,
236,0,0.00029999756236283765,2.14168358,
237,0,0.00029999742505805086,2.19231868,
238,0,0.00029999728399153264,2.11827397,
239,0,0.00029999713916328667,2.11995268,
240,0,0.00029999699057331653,2.07948160,
241,0,0.00029999683822162586,2.07440209,
242,0,0.0002999966821082186,2.02184844,
243,0,0.00029999652223309864,2.05597997,
244,0,0.00029999635859626994,2.10841274,
245,0,0.0002999961911977367,2.03289914,
246,0,0.000299996020037503,2.03624487,
247,0,0.0002999958451155732,1.89533579,
248,0,0.0002999956664319517,2.07109070,
249,0,0.0002999954839866429,2.05723214,
250,0,0.0002999952977796514,1.90086055,
251,0,0.00029999510781098204,1.92853725,
252,0,0.0002999949140806393,1.88225126,
253,0,0.00029999471658862827,1.90710998,
254,0,0.0002999945153349538,1.94553638,
255,0,0.00029999431031962095,1.92553055,
256,0,0.00029999410154263486,1.86492324,
257,0,0.00029999388900400076,1.82737148,
258,0,0.00029999367270372397,1.78241920,
259,0,0.00029999345264180996,1.83718085,
260,0,0.0002999932288182643,1.77456021,
261,0,0.0002999930012330924,1.80889928,
262,0,0.0002999927698863002,1.80353618,
263,0,0.0002999925347778933,1.78759384,
264,0,0.00029999229590787775,1.77542448,
265,0,0.00029999205327625945,1.73568118,
266,0,0.00029999180688304453,1.83035553,
267,0,0.00029999155672823913,1.73227119,
268,0,0.0002999913028118496,1.64093363,
269,0,0.00029999104513388225,1.72782695,
270,0,0.0002999907836943435,1.70768106,
271,0,0.0002999905184932401,1.73129177,
272,0,0.00029999024953057836,1.71771181,
273,0,0.00029998997680636536,1.68380940,
274,0,0.00029998970032060773,1.60690868,
275,0,0.0002999894200733125,1.69900393,
276,0,0.00029998913606448673,1.69056964,
277,0,0.0002999888482941374,1.64398408,
278,0,0.0002999885567622719,1.65400863,
279,0,0.0002999882614688974,1.62573481,
280,0,0.00029998796241402135,1.59753919,
281,0,0.00029998765959765133,1.57631803,
282,0,0.0002999873530197948,1.62812388,
283,0,0.0002999870426804595,1.59844875,
284,0,0.0002999867285796533,1.55892205,
285,0,0.000299986410717384,1.53522658,
286,0,0.0002999860890936595,1.59648097,
287,0,0.000299985763708488,1.63186133,
288,0,0.00029998543456187754,1.50715280,
289,0,0.0002999851016538365,1.47901690,
290,0,0.00029998476498437315,1.51668525,
291,0,0.000299984424553496,1.49984872,
292,0,0.00029998408036121344,1.46934271,
293,0,0.00029998373240753423,1.46685362,
294,0,0.00029998338069246706,1.45181274,
295,0,0.00029998302521602076,1.34556687,
296,0,0.00029998266597820424,1.45538747,
297,0,0.00029998230297902654,1.50888586,
298,0,0.00029998193621849666,1.38752604,
299,0,0.00029998156569662393,1.47785926,
300,0,0.00029998119141341756,1.35384953,
301,0,0.00029998081336888693,1.45590830,
302,0,0.00029998043156304163,1.42206848,
303,0,0.0002999800459958911,1.43956709,
304,0,0.00029997965666744505,1.36008310,
305,0,0.0002999792635777133,1.37254512,
306,0,0.00029997886672670566,1.38800454,
307,0,0.0002999784661144321,1.48209417,
308,0,0.0002999780617409026,1.36525464,
309,0,0.0002999776536061274,1.36950028,
310,0,0.0002999772417101167,1.36008906,
311,0,0.0002999768260528808,1.29881263,
312,0,0.0002999764066344301,1.27368212,
313,0,0.0002999759834547752,1.38537240,
314,0,0.0002999755565139267,1.30117536,
315,0,0.00029997512581189526,1.28673768,
316,0,0.0002999746913486917,1.30354500,
317,0,0.00029997425312432694,1.30996978,
318,0,0.00029997381113881197,1.29290068,
319,0,0.00029997336539215786,1.28434396,
320,0,0.00029997291588437574,1.27719593,
321,0,0.0002999724626154769,1.24360514,
322,0,0.00029997200558547286,1.31417668,
323,0,0.0002999715447943749,1.23923802,
324,0,0.00029997108024219457,1.26380014,
325,0,0.00029997061192894365,1.23327303,
326,0,0.0002999701398546338,1.26990151,
327,0,0.0002999696640192768,1.25935841,
328,0,0.00029996918442288476,1.18644297,
329,0,0.0002999687010654696,1.29241776,
330,0,0.00029996821394704336,1.22822022,
331,0,0.00029996772306761847,1.15332747,
332,0,0.00029996722842720705,1.27971542,
333,0,0.00029996673002582157,1.22101271,
334,0,0.00029996622786347454,1.17604375,
335,0,0.0002999657219401785,1.17903638,
336,0,0.00029996521225594624,1.15153646,
337,0,0.0002999646988107905,1.17129505,
338,0,0.0002999641816047241,1.18828619,
339,0,0.0002999636606377601,1.19268060,
340,0,0.00029996313590991146,1.13008475,
341,0,0.0002999626074211914,1.17261779,
342,0,0.0002999620751716132,1.15238309,
343,0,0.00029996153916119015,1.13502097,
344,0,0.0002999609993899357,1.15809107,
345,0,0.00029996045585786344,1.12987566,
346,0,0.000299959908564987,1.15436780,
347,0,0.00029995935751132,1.12317371,
348,0,0.0002999588026968764,1.08271229,
349,0,0.00029995824412167005,1.07388949,
350,0,0.0002999576817857149,1.08526421,
351,0,0.0002999571156890251,1.12115180,
352,0,0.0002999565458316149,1.11571336,
353,0,0.00029995597221349853,1.11386836,
354,0,0.0002999553948346904,1.08494449,
355,0,0.00029995481369520503,1.09885335,
356,0,0.00029995422879505686,1.11839688,
357,0,0.00029995364013426064,1.15375829,
358,0,0.00029995304771283124,1.05744600,
359,0,0.00029995245153078333,1.11703014,
360,0,0.00029995185158813195,1.10740042,
361,0,0.00029995124788489215,1.09157395,
362,0,0.00029995064042107907,0.98878837,
363,0,0.000299950029196708,0.99846303,
364,0,0.0002999494142117941,1.03523052,
365,0,0.0002999487954663529,1.10381866,
366,0,0.0002999481729604,1.06196916,
367,0,0.00029994754669395086,1.06352127,
368,0,0.00029994691666702125,0.99889195,
369,0,0.000299946282879627,1.08417654,
370,0,0.00029994564533178397,1.01753473,
371,0,0.0002999450040235081,1.00825572,
372,0,0.00029994435895481565,0.99540091,
373,0,0.0002999437101257226,0.92438561,
374,0,0.0002999430575362453,0.98852348,
375,0,0.0002999424011864001,1.04401934,
376,0,0.0002999417410762035,1.02364051,
377,0,0.00029994107720567205,0.98653930,
378,0,0.00029994040957482236,0.99914813,
379,0,0.0002999397381836712,0.98471349,
380,0,0.00029993906303223534,0.96601683,
381,0,0.00029993838412053185,0.94050729,
382,0,0.0002999377014485777,1.00407195,
383,0,0.0002999370150163899,0.96996939,
384,0,0.00029993632482398574,1.00330663,
385,0,0.0002999356308713826,0.94147944,
386,0,0.0002999349331585978,1.00431418,
387,0,0.0002999342316856489,0.99057174,
388,0,0.00029993352645255343,0.96293771,
389,0,0.0002999328174593291,0.96130025,
390,0,0.00029993210470599365,0.98638320,
391,0,0.0002999313881925651,0.94053531,
392,0,0.0002999306679190612,0.94571197,
393,0,0.0002999299438855002,0.94475174,
394,0,0.0002999292160919002,0.95874906,
395,0,0.0002999284845382794,0.94570959,
396,0,0.0002999277492246562,0.92692965,
397,0,0.000299927010151049,0.89021462,
398,0,0.00029992626731747637,0.90614462,
399,0,0.00029992552072395694,0.92843568,
400,0,0.00029992477037050943,0.89331627,
400,0,0.00029992477037050943,,1.48897237
401,0,0.00029992401625715266,0.85561103,
402,0,0.0002999232583839055,0.93025786,
403,0,0.000299922496750787,0.93595272,
404,0,0.00029992173135781624,0.92994601,
405,0,0.00029992096220501246,0.85735941,
406,0,0.0002999201892923949,0.91047168,
407,0,0.00029991941261998294,1.00079346,
408,0,0.00029991863218779613,0.91601646,
409,0,0.00029991784799585395,0.89827180,
410,0,0.00029991706004417614,0.92856443,
411,0,0.0002999162683327823,0.94158196,
412,0,0.00029991547286169256,0.89587188,
413,0,0.0002999146736309267,0.86611819,
414,0,0.00029991387064050475,0.89251143,
415,0,0.0002999130638904469,0.87663817,
416,0,0.0002999122533807733,0.87552112,
417,0,0.0002999114391115044,0.87080944,
418,0,0.00029991062108266053,0.90139115,
419,0,0.0002999097992942623,0.87062645,
420,0,0.0002999089737463302,0.87608612,
421,0,0.00029990814443888494,0.88251507,
422,0,0.00029990731137194746,0.89373422,
423,0,0.00029990647454553856,0.87238216,
424,0,0.0002999056339596792,0.85109073,
425,0,0.00029990478961439045,0.86115694,
426,0,0.0002999039415096935,0.86646372,
427,0,0.00029990308964560975,0.86277372,
428,0,0.0002999022340221604,0.86669391,
429,0,0.00029990137463936693,0.90528619,
430,0,0.000299900511497251,0.84756970,
431,0,0.0002998996445958341,0.79850131,
432,0,0.0002998987739351381,0.87271023,
433,0,0.00029989789951518476,0.83653069,
434,0,0.00029989702133599604,0.79293561,
435,0,0.000299896139397594,0.83188784,
436,0,0.0002998952537000007,0.79101372,
437,0,0.0002998943642432383,0.85351658,
438,0,0.0002998934710273293,0.82719028,
439,0,0.0002998925740522959,0.81663799,
440,0,0.00029989167331816066,0.85087460,
441,0,0.0002998907688249462,0.83561110,
442,0,0.00029988986057267515,0.81218004,
443,0,0.0002998889485613704,0.83367264,
444,0,0.0002998880327910547,0.85441995,
445,0,0.00029988711326175104,0.82126451,
446,0,0.0002998861899734825,0.81066060,
447,0,0.0002998852629262723,0.79709417,
448,0,0.00029988433212014355,0.81728339,
449,0,0.0002998833975551197,0.81364238,
450,0,0.0002998824592312242,0.81366032,
451,0,0.00029988151714848045,0.80247915,
452,0,0.00029988057130691224,0.80061316,
453,0,0.00029987962170654315,0.79848212,
454,0,0.00029987866834739707,0.80690163,
455,0,0.0002998777112294979,0.77540535,
456,0,0.00029987675035286966,0.77066904,
457,0,0.00029987578571753645,0.77814549,
458,0,0.0002998748173235224,0.77847755,
459,0,0.00029987384517085185,0.79926997,
460,0,0.0002998728692595492,0.80348200,
461,0,0.0002998718895896388,0.74165076,
462,0,0.0002998709061611454,0.78738725,
463,0,0.0002998699189740935,0.75825644,
464,0,0.000299868928028508,0.76780450,
465,0,0.0002998679333244137,0.75941062,
466,0,0.00029986693486183544,0.76241398,
467,0,0.00029986593264079843,0.76572716,
468,0,0.00029986492666132764,0.79930019,
469,0,0.0002998639169234484,0.73366272,
470,0,0.00029986290342718606,0.75211370,
471,0,0.00029986188617256595,0.78576356,
472,0,0.0002998608651596136,0.77854908,
473,0,0.0002998598403883547,0.72838092,
474,0,0.00029985881185881484,0.68144566,
475,0,0.00029985777957101993,0.73828906,
476,0,0.0002998567435249957,0.73157459,
477,0,0.00029985570372076826,0.77342242,
478,0,0.00029985466015836364,0.76753902,
479,0,0.00029985361283780805,0.75115710,
480,0,0.0002998525617591277,0.77576035,
481,0,0.00029985150692234895,0.78896922,
482,0,0.00029985044832749833,0.75149488,
483,0,0.0002998493859746023,0.75219554,
484,0,0.0002998483198636876,0.73145717,
485,0,0.00029984724999478085,0.75296170,
486,0,0.0002998461763679089,0.73874485,
487,0,0.0002998450989830988,0.68619055,
488,0,0.00029984401784037746,0.70369601,
489,0,0.00029984293293977197,0.76363260,
490,0,0.0002998418442813096,0.75690806,
491,0,0.0002998407518650177,0.72810364,
492,0,0.0002998396556909235,0.71729547,
493,0,0.00029983855575905463,0.70563328,
494,0,0.00029983745206943864,0.71210009,
495,0,0.0002998363446221032,0.71083814,
496,0,0.00029983523341707617,0.75133950,
497,0,0.00029983411845438526,0.70209420,
498,0,0.0002998329997340585,0.72578424,
499,0,0.00029983187725612394,0.70295125,
500,0,0.0002998307510206098,0.69130933,
501,0,0.00029982962102754427,0.74491441,
502,0,0.00029982848727695563,0.71746105,
503,0,0.0002998273497688724,0.74212313,
504,0,0.0002998262085033231,0.72175169,
505,0,0.00029982506348033626,0.71302283,
506,0,0.00029982391469994074,0.70960653,
507,0,0.00029982276216216524,0.69778079,
508,0,0.00029982160586703875,0.69289213,
509,0,0.0002998204458145901,0.70213401,
510,0,0.0002998192820048486,0.72384119,
511,0,0.0002998181144378433,0.68392807,
512,0,0.00029981694311360355,0.67153680,
513,0,0.00029981576803215864,0.66673785,
514,0,0.00029981458919353817,0.71815133,
515,0,0.0002998134065977715,0.68818843,
516,0,0.0002998122202448885,0.71220875,
517,0,0.00029981103013491885,0.71024209,
518,0,0.0002998098362678924,0.70316720,
519,0,0.00029980863864383897,0.64157814,
520,0,0.0002998074372627888,0.68930995,
521,0,0.00029980623212477183,0.70906270,
522,0,0.00029980502322981845,0.68511194,
523,0,0.00029980381057795883,0.67563313,
524,0,0.0002998025941692235,0.67641026,
525,0,0.0002998013740036429,0.63891655,
526,0,0.00029980015008124764,0.69741279,
527,0,0.0002997989224020684,0.68697989,
528,0,0.000299797690966136,0.66166830,
529,0,0.0002997964557734813,0.65715259,
530,0,0.0002997952168241353,0.68268448,
531,0,0.00029979397411812906,0.67456013,
532,0,0.00029979272765549375,0.65092206,
533,0,0.0002997914774362606,0.69726264,
534,0,0.000299790223460461,0.70157707,
535,0,0.00029978896572812637,0.66503501,
536,0,0.00029978770423928834,0.63977498,
537,0,0.0002997864389939784,0.66525567,
538,0,0.0002997851699922284,0.70290959,
539,0,0.00029978389723407005,0.66059572,
540,0,0.0002997826207195354,0.66222274,
541,0,0.00029978134044865635,0.67204225,
542,0,0.0002997800564214651,0.67655784,
543,0,0.0002997787686379938,0.65300715,
544,0,0.0002997774770982748,0.64687014,
545,0,0.00029977618180234035,0.65321594,
546,0,0.00029977488275022306,0.66086745,
547,0,0.00029977357994195555,0.63569134,
548,0,0.0002997722733775704,0.69571334,
549,0,0.0002997709630571003,0.66708565,
550,0,0.00029976964898057834,0.63855046,
551,0,0.0002997683311480372,0.64376998,
552,0,0.00029976700955951024,0.66258168,
553,0,0.00029976568421503035,0.62528735,
554,0,0.00029976435511463084,0.65864676,
555,0,0.0002997630222583451,0.63700199,
556,0,0.0002997616856462065,0.64935511,
557,0,0.0002997603452782486,0.60790557,
558,0,0.00029975900115450496,0.67517579,
559,0,0.0002997576532750093,0.68005627,
560,0,0.0002997563016397954,0.67497134,
561,0,0.00029975494624889733,0.66011173,
562,0,0.0002997535871023489,0.62153012,
563,0,0.00029975222420018416,0.64230061,
564,0,0.00029975085754243745,0.64327598,
565,0,0.00029974948712914294,0.64854753,
566,0,0.00029974811296033506,0.66144848,
567,0,0.00029974673503604823,0.61489636,
568,0,0.000299745353356317,0.68749022,
569,0,0.00029974396792117604,0.62104189,
570,0,0.0002997425787306601,0.67088717,
571,0,0.000299741185784804,0.66243744,
572,0,0.0002997397890836427,0.65498775,
573,0,0.0002997383886272112,0.61727399,
574,0,0.0002997369844155446,0.61298102,
575,0,0.0002997355764486782,0.61517847,
576,0,0.0002997341647266472,0.65748572,
577,0,0.00029973274924948714,0.60971332,
578,0,0.0002997313300172334,0.61447120,
579,0,0.0002997299070299216,0.62397844,
580,0,0.00029972848028758745,0.62741745,
581,0,0.0002997270497902667,0.62242752,
582,0,0.0002997256155379953,0.62400103,
583,0,0.00029972417753080914,0.59802318,
584,0,0.00029972273576874426,0.64480191,
585,0,0.0002997212902518369,0.61245131,
586,0,0.00029971984098012326,0.61251110,
587,0,0.00029971838795363973,0.60300505,
588,0,0.0002997169311724227,0.59520447,
589,0,0.00029971547063650875,0.61303878,
590,0,0.0002997140063459345,0.63752788,
591,0,0.0002997125383007366,0.60555202,
592,0,0.00029971106650095197,0.61769325,
593,0,0.00029970959094661743,0.62514335,
594,0,0.00029970811163777003,0.61283410,
595,0,0.0002997066285744469,0.62262809,
596,0,0.00029970514175668516,0.61602050,
597,0,0.00029970365118452217,0.60732681,
598,0,0.0002997021568579953,0.61409974,
599,0,0.00029970065877714196,0.58963543,
600,0,0.0002996991569419998,0.58811176,
600,0,0.0002996991569419998,,1.21162794
601,0,0.00029969765135260643,0.63496596,
602,0,0.0002996961420089997,0.61064506,
603,0,0.00029969462891121725,0.60252023,
604,0,0.00029969311205929724,0.59384203,
605,0,0.00029969159145327767,0.60817105,
606,0,0.0002996900670931966,0.62216705,
607,0,0.0002996885389790923,0.61009502,
608,0,0.0002996870071110031,0.60566306,
609,0,0.00029968547148896744,0.58906889,
610,0,0.0002996839321130238,0.60243213,
611,0,0.0002996823889832107,0.58204764,
612,0,0.00029968084209956703,0.57330060,
613,0,0.0002996792914621314,0.61489296,
614,0,0.0002996777370709429,0.60903567,
615,0,0.0002996761789260403,0.61070096,
616,0,0.00029967461702746275,0.62367982,
617,0,0.00029967305137524946,0.61191845,
618,0,0.0002996714819694396,0.59606290,
619,0,0.00029966990881007274,0.60391402,
620,0,0.0002996683318971881,0.58984959,
621,0,0.0002996667512308254,0.60512722,
622,0,0.0002996651668110241,0.59499520,
623,0,0.0002996635786378241,0.57048583,
624,0,0.00029966198671126516,0.57696742,
625,0,0.0002996603910313872,0.59131140,
626,0,0.0002996587915982302,0.59603190,
627,0,0.0002996571884118344,0.60655260,
628,0,0.0002996555814722399,0.59972334,
629,0,0.00029965397077948695,0.55193543,
630,0,0.0002996523563336161,0.56345314,
631,0,0.00029965073813466775,0.54761088,
632,0,0.00029964911618268243,0.58356190,
633,0,0.00029964749047770093,0.57039899,
634,0,0.0002996458610197639,0.56777489,
635,0,0.00029964422780891237,0.57181758,
636,0,0.00029964259084518715,0.55375397,
637,0,0.0002996409501286293,0.57651776,
638,0,0.00029963930565928004,0.56257427,
639,0,0.00029963765743718055,0.53948313,
640,0,0.0002996360054623722,0.59262383,
641,0,0.00029963434973489644,0.58603865,
642,0,0.00029963269025479476,0.56909680,
643,0,0.0002996310270221088,0.57321066,
644,0,0.00029962936003688023,0.58725339,
645,0,0.00029962768929915086,0.58250368,
646,0,0.00029962601480896264,0.59591985,
647,0,0.00029962433656635754,0.57180762,
648,0,0.0002996226545713776,0.59052998,
649,0,0.00029962096882406514,0.59499264,
650,0,0.00029961927932446226,0.60363698,
651,0,0.00029961758607261146,0.59647715,
652,0,0.0002996158890685551,0.55036259,
653,0,0.0002996141883123358,0.57733297,
654,0,0.0002996124838039962,0.56374538,
655,0,0.00029961077554357913,0.54451543,
656,0,0.00029960906353112724,0.56331778,
657,0,0.0002996073477666837,0.55673766,
658,0,0.00029960562825029135,0.55195349,
659,0,0.0002996039049819934,0.57626301,
660,0,0.00029960217796183304,0.58140063,
661,0,0.0002996004471898536,0.57445741,
662,0,0.0002995987126660985,0.54181933,
663,0,0.0002995969743906111,0.53690588,
664,0,0.00029959523236343524,0.56576359,
665,0,0.0002995934865846144,0.55631268,
666,0,0.0002995917370541925,0.56795973,
667,0,0.00029958998377221333,0.56339538,
668,0,0.0002995882267387209,0.56090426,
669,0,0.00029958646595375915,0.56361163,
670,0,0.00029958470141737246,0.55800146,
671,0,0.00029958293312960495,0.56723410,
672,0,0.00029958116109050095,0.54978031,
673,0,0.000299579385300105,0.55006129,
674,0,0.0002995776057584615,0.56940979,
675,0,0.00029957582246561515,0.54390723,
676,0,0.00029957403542161073,0.55315959,
